Id,Price
3537,68019.4537890625
6369,95655.870390625
1938,218478.609375
11844,250745.935
7717,85571.424921875
3800,389329.995
6897,204687.150625
255,235107.9046875
607,197552.6103125
6368,274916.3365625
15211,236581.570625
13229,163862.055390625
6091,271703.79046875
14260,180719.6565625
15104,166357.805546875
7378,89812.469609375
12575,171904.22953125
137,171856.122578125
14572,220985.87890625
12530,168388.33515625
512,201373.40984375
7251,306006.016484375
4545,392584.15765625
14928,477427.7825
3934,179355.377890625
12097,401520.381171875
10979,181783.25921875
16455,278098.937421875
4190,143289.53703125
7577,266788.229375
11609,291070.33578125
2346,190526.9115625
7363,327792.70484375
13535,179246.5640625
9864,211472.911015625
16645,375879.87046875
2689,332754.63859375
5994,129509.621640625
14493,234882.475546875
7391,170194.8153125
13674,217012.368828125
7137,261988.23984375
5438,175987.4884375
10693,237897.559296875
9037,323145.3778125
14329,296860.810625
11660,393460.37390625
9734,182121.158203125
12046,186726.069609375
11704,294288.04359375
7843,149210.9134375
3499,152647.200859375
16012,81519.1908984375
15759,332097.718828125
10884,189809.839296875
9115,84029.606875
4066,332022.85515625
12745,167303.438203125
9627,231647.785234375
12977,229445.2221875
7620,83827.328984375
11955,168232.81734375
271,236529.6965625
16091,294796.049765625
2193,368363.46625
6190,166003.20046875
7071,213920.670234375
14320,101708.7003125
15578,155631.70703125
267,143548.040625
1930,190657.68390625
7426,145180.99234375
13890,166977.869453125
4176,201269.51046875
5453,179187.903515625
5526,262440.8448828125
8780,264031.022578125
10299,181493.96015625
959,375078.5390625
3458,114670.93328125
5363,414705.771875
9281,153697.31671875
8076,199764.946484375
2492,272663.30546875
4746,137082.595859375
11380,224752.794296875
10881,208786.9078125
16392,205597.295625
8071,171544.492109375
16740,124720.244296875
4846,208721.518828125
5299,304152.049140625
2046,253200.9340625
11623,220005.9365625
6539,113109.264140625
12234,207262.9646875
14240,169974.3390625
3443,138172.289296875
2127,187580.18359375
11259,144705.219921875
7889,115594.53015625
16655,214123.207265625
15790,138367.410390625
3686,128965.44
4392,169567.567578125
3103,237997.35296875
7047,202296.5925
13014,351940.5884375
11269,422371.713125
4304,411740.08421875
13513,202615.1446875
12969,92657.0829296875
6966,205428.26234375
8883,118599.8996875
6064,206496.66796875
12341,200972.751875
10107,263942.8434375
130,176268.959765625
2406,342138.650078125
6089,265579.58140625
316,105355.152890625
15812,258060.8046875
7053,402849.483984375
14691,277596.881796875
11881,170705.992265625
13503,162693.979609375
9569,174188.1253125
9846,334236.8103125
14415,191265.319453125
14873,228468.98375
11180,315169.596953125
7256,196870.5559375
3721,206393.1775
1211,214322.89921875
14887,241198.65796875
16220,437672.71953125
15451,176075.404921875
1602,254164.74
8917,243901.673515625
15595,124635.21671875
15242,165780.430625
3957,253231.941015625
14923,79857.50921875
3087,166624.716875
12959,459152.13
13631,153724.2628125
12704,302178.201015625
15197,172409.247734375
12599,199256.13921875
8761,196123.04078125
13013,146812.197578125
3464,206938.285625
2366,151711.569609375
10845,159998.35234375
8092,195387.3315625
10528,231871.948671875
7132,189289.9571875
8958,174362.495703125
7959,105468.774609375
4847,212231.67765625
1477,370323.32
8264,366005.0771875
10048,138369.98734375
10492,266815.904765625
3859,389305.7378125
8676,403439.37328125
8146,260515.9284375
1619,285935.724296875
12609,105249.33578125
11001,200343.470625
3644,223454.2721875
8362,311595.0496875
537,151370.016171875
1298,132357.450703125
1023,271490.775625
8659,219778.6388671875
11538,210591.396484375
16036,152349.1921875
2392,325164.87765625
12099,331343.980703125
12935,143958.4228125
1050,169803.5809375
3068,233648.39796875
2083,164289.1771875
7652,313990.120625
8696,286522.131875
11183,397648.10671875
11386,126137.17421875
10752,398967.38015625
3371,331008.149296875
4149,179237.75796875
16775,204166.59734375
12187,183765.654765625
14421,240507.8471875
13693,201602.0216796875
6560,242752.877734375
3497,200235.76796875
3396,151432.058671875
1223,213218.13625
14796,199738.235546875
16190,297751.2253125
6060,288676.508359375
10111,190393.33421875
10983,175950.70140625
11228,214133.6146875
13208,277305.641015625
525,480464.0134375
6923,155074.46796875
6785,191587.125546875
3731,226363.598125
16577,248113.1728125
6518,211825.286875
6610,175050.70265625
5509,134221.65234375
9942,250790.898984375
10148,261054.743203125
5351,129112.05671875
11029,191330.62109375
6561,144487.189453125
10056,145694.30953125
13913,172210.525
1906,170054.933046875
5081,172695.30671875
6341,290074.93703125
1859,177900.25
3336,194234.648125
14163,147117.484609375
6204,361377.069296875
13285,202270.438046875
11492,223707.60390625
14596,111438.758046875
4696,428140.909609375
4771,295289.916875
11296,132012.23609375
5851,166191.163203125
2850,192613.948359375
10011,173522.285078125
5988,173817.164375
2316,71495.5161328125
3211,191050.918203125
13525,151148.127265625
6383,145581.221953125
1420,187838.5440625
11748,226130.823671875
4222,227322.5175
8363,298281.15765625
4412,241761.27375
14384,151910.346328125
9844,155891.580625
9315,217955.815
11604,217492.55546875
10644,261034.675078125
12995,190460.67671875
16615,349593.23359375
1959,207725.2953125
14562,188711.15609375
11934,199697.0965625
8494,159944.878359375
4255,203456.007734375
13000,185372.28328125
2461,325719.250234375
13661,210010.3803125
2886,228638.89046875
519,194566.743046875
5440,193715.37421875
10353,167336.6825
12305,172627.51953125
2983,238166.136484375
12032,205272.1059375
743,262407.304375
8250,113526.03828125
7890,163031.5534375
4722,390800.9765625
15358,164883.29828125
4183,178597.539375
3970,308222.914375
303,182614.888984375
2207,224180.776015625
4022,150483.343828125
1132,171092.760859375
12278,177034.7275
9280,146170.647890625
14940,484606.85625
6413,171111.73890625
15213,421166.82140625
9656,260591.0065625
12036,280000.043125
3151,185317.57390625
15530,192169.063125
13263,123440.229296875
6750,177904.275703125
11488,359988.618828125
9532,179935.88421875
8462,196108.360703125
11494,477068.58359375
10270,116492.3378125
5476,96864.96875
12486,391352.78984375
5501,116420.343984375
15871,326269.91625
14733,183687.779296875
6103,228724.4515625
7911,174708.656171875
4359,295875.448125
9595,184683.867890625
13851,282108.104140625
7854,175294.08015625
8684,185484.80625
15239,248963.777421875
10012,206790.527265625
14995,307613.16703125
9791,164526.510390625
5567,220631.803125
10883,176402.055625
25,165977.249609375
939,168844.188515625
9919,182218.90484375
6321,235623.375
16767,344044.93375
16464,104864.35125
3170,174220.2434375
1522,131578.522578125
5138,349244.63328125
797,151641.84875
14586,86010.0271875
2872,204069.7103125
4259,191231.95015625
16616,270971.338125
16512,177834.38125
9663,231161.5525
245,212593.645703125
16369,226285.94515625
5254,455562.002109375
8672,146016.0346875
8004,263929.798125
3109,255761.911328125
2588,350917.1109375
8814,337694.02984375
15888,148601.0615625
14668,131509.716875
13432,472876.79015625
7981,70553.0313671875
2048,235977.26
1667,165654.15625
2349,88046.603515625
6136,205534.9484375
8166,179642.053125
1709,352807.396171875
14649,174390.233203125
9187,206809.429453125
2927,180403.917109375
10220,151648.43390625
6331,442962.9971875
7044,174959.30625
1736,135545.471953125
1840,120647.07140625
4852,217706.319453125
13311,144093.0646875
3330,178164.8184375
7004,342518.339375
12472,179795.394453125
7664,171819.03609375
16537,210111.19953125
15032,421252.50328125
5325,247025.3228125
800,226150.97734375
1438,143947.010078125
3953,143232.155625
7135,244098.745703125
10371,85906.116484375
709,136217.136796875
4836,258321.63
14709,236493.368125
2216,245398.78875
11948,247419.52578125
5221,230690.181328125
159,327893.811484375
15775,145319.409296875
4818,213140.78515625
10222,230283.54890625
9867,218600.6740625
11763,378121.44578125
511,156811.0215625
9337,173286.912421875
15529,290369.64328125
9134,183269.8003125
2759,122656.575
1458,169900.57234375
13261,211693.2475
11772,151235.79609375
8107,259723.594765625
13847,196639.1025
14414,403336.57484375
12833,81638.38109375
5282,272983.74515625
13760,235058.250390625
430,193227.002421875
12580,176639.11921875
10985,371526.13015625
14321,142122.967421875
15960,326514.272109375
4803,242299.14484375
6741,135367.8978125
4046,175931.64671875
5060,268908.7525
9593,282346.61859375
8088,237369.1809375
13888,190005.43296875
12065,142097.568984375
13336,173148.505859375
2449,186794.30359375
7499,308301.08328125
11082,151578.8334375
211,121654.022109375
11469,148985.90421875
5452,138484.93515625
7732,181760.394375
10080,208746.08203125
15088,170887.66703125
6112,209898.63875
7903,263014.9703125
2249,182420.815
79,198529.21515625
13941,146313.128984375
6693,192663.722578125
1156,327382.85109375
3877,175723.724921875
2864,158690.1471875
4519,128428.75203125
4712,145921.757890625
4642,185058.7309375
4766,201177.71078125
2429,256958.20875
12013,208383.756328125
12309,237725.975390625
5505,128014.235546875
13711,185282.243828125
10483,357842.1521875
1648,245156.82265625
9391,194597.81546875
699,183068.275234375
7034,298202.656484375
10415,338856.9409375
839,238227.909375
7602,206633.88296875
15682,238439.4171484375
16354,361345.847890625
13686,168837.72515625
5026,187176.199921875
3081,308832.649296875
5009,186060.537890625
4173,419314.39703125
3228,165542.0228125
15482,312121.72890625
5700,204980.74875
6252,173049.534609375
8207,86235.75140625
2984,148426.73
3507,407712.674375
15950,85541.329609375
13377,250849.704140625
15594,196878.69359375
11798,215514.7871875
13493,158479.57046875
4976,184684.792734375
3771,195054.460625
1107,178201.321328125
16171,335268.02
15257,180619.45875
6221,212163.051328125
4936,165723.0915625
6343,179884.159375
16109,207186.107578125
15352,230306.13484375
9489,193971.48765625
14029,238373.388671875
4879,318117.100390625
6828,153961.526640625
11950,82741.5160546875
14964,148911.833125
9074,168866.02421875
10514,221800.725546875
10702,191054.404296875
3476,194372.39390625
15469,293823.583359375
5608,167247.03203125
13446,529742.47375
1683,200253.3309375
6759,113945.564921875
186,215537.201953125
7822,67326.24265625
7017,333750.197265625
1944,185817.93078125
10515,277919.878203125
2824,229795.36765625
3649,151921.661015625
8228,212770.863046875
6599,417331.3475
9165,171208.727578125
12316,393156.564296875
11720,207005.69890625
13943,187712.1309375
15315,127850.681484375
14812,348079.08671875
4799,345125.5690625
2600,295544.8453125
5724,104467.751640625
3033,296056.65390625
2985,170303.499765625
8885,170092.5125
12691,208277.261015625
15079,164148.0059375
14599,161650.5140625
7681,227748.04453125
5849,187775.418515625
675,192026.523828125
4343,152562.928984375
3122,187140.8290625
16602,172085.30125
2211,190976.16703125
12965,152876.9925
11016,71993.512109375
15756,167862.144375
16151,139579.72359375
10746,130127.250546875
14130,159063.3821875
2231,185320.306171875
12325,219041.3559375
8949,292020.328359375
2859,128229.77109375
6797,196647.31203125
5793,224084.49390625
1000,262745.233046875
7364,150298.875859375
13802,250710.1578125
12755,317225.15796875
10782,177525.496796875
13169,92637.66484375
9007,336707.105078125
2118,180269.82140625
14517,206391.097421875
3001,166729.00125
11913,147753.38171875
4030,251690.95625
5323,176398.038203125
3572,148348.942734375
10290,159440.64296875
15321,322893.31234375
12795,164684.96875
8845,251511.59515625
14559,207756.295859375
1435,282206.123515625
6180,202560.468125
10590,189461.4790625
3889,157227.908984375
13160,193106.9853125
15254,198108.5340625
2436,156476.471953125
1770,242734.6496875
912,356417.48390625
12385,143672.70890625
2188,168048.050078125
13444,307822.68875
11487,247649.785
14836,353609.47171875
4923,98680.710703125
15779,136398.906640625
8900,223562.335859375
10932,178415.20671875
6085,208295.425546875
6762,110060.916484375
1005,354022.2525
16552,177646.268203125
13248,277050.4825
6580,179640.89390625
10706,239866.989375
8539,161241.24953125
10743,414354.91046875
9243,113149.125625
10609,147818.3196875
9638,254104.928125
5399,251527.260546875
1222,325320.4784375
4124,204928.556328125
2131,191066.50421875
12869,312859.94765625
7899,136658.4765625
3251,408236.289375
11088,184469.3453125
14653,229315.418203125
3010,266763.5391796875
12160,195768.078828125
6288,225760.02546875
14890,209879.1753125
13437,171438.448046875
2385,207242.535078125
16650,172706.602578125
10159,177945.40890625
7940,263670.776953125
12953,335377.36984375
9803,300091.313984375
14247,222568.92890625
5251,135630.004921875
14337,240069.055390625
9967,171990.403046875
4618,122150.603828125
15378,431398.87796875
8963,199720.392734375
2472,210518.39765625
8736,109206.563515625
14823,118434.27
8675,183466.6596875
13596,134603.3825
16487,116026.946171875
12629,216682.72796875
11965,190135.2040625
4136,365700.74671875
13012,164206.55453125
5309,208529.19546875
517,336303.586953125
9553,170404.15515625
10120,118751.773984375
5991,208647.0627734375
9862,172476.105390625
9420,182269.039296875
4968,211014.902265625
11904,330892.296640625
15824,172282.810390625
9365,109463.974765625
14879,152889.2309375
8205,232411.5815625
15184,138084.813359375
1918,236468.061640625
16013,253454.246953125
9802,187424.5009375
13752,230302.3984375
16156,189399.42171875
5194,87363.0021875
2746,396945.15015625
15982,233704.03328125
5605,187448.8084375
8288,238568.07703125
5707,359057.573984375
7933,168891.155
8324,243573.245546875
2506,160293.18390625
12293,150856.93859375
10551,168540.633828125
5346,470019.07640625
4197,243245.20359375
3237,147037.208671875
3390,353311.98125
9751,164075.095
1391,229950.068125
1928,210139.315
10992,278500.471328125
6792,386280.2303125
5663,185835.66703125
13280,219990.875546875
5218,71398.242578125
16748,258102.543125
15835,217241.29109375
14850,206546.784921875
1359,187195.00390625
7428,214573.50796875
4201,122133.523984375
13089,70547.1471484375
7182,155161.082109375
1467,424951.930625
9829,206590.33953125
4344,201463.9140625
4129,158389.530859375
1905,177776.39
93,321748.684296875
8320,182325.908125
12070,185049.318125
8290,207545.961484375
11005,223206.731953125
116,258233.6925
12275,330899.880625
12588,546634.59
11378,169172.55765625
10961,190823.7121875
10251,239080.4925
1152,260783.077734375
12167,190391.5153125
11569,225945.034765625
4141,397950.26359375
7614,114393.0509375
13805,82664.4171875
14680,161554.207265625
13543,345738.84796875
6786,184987.86078125
13529,187033.467734375
9158,97225.9246875
5360,183060.357421875
6098,228433.33625
11174,219072.49484375
307,154634.8184375
1892,189478.64421875
6948,268596.064140625
2227,155585.694609375
12790,251604.54640625
3653,186504.467109375
2912,257496.5728125
16735,104269.325390625
5446,196300.47046875
8532,239513.3410546875
10311,341652.072890625
10051,186241.358046875
918,174628.53015625
2766,155326.100078125
734,197773.84109375
6882,460272.517890625
15971,175786.23203125
1735,313997.0859375
442,191535.08796875
7228,228041.264921875
507,208375.4275
8461,211289.1384375
4514,276165.72078125
4133,89022.336484375
14803,176862.2921875
14297,257613.365078125
9924,233339.9453125
13797,295416.865
8497,269670.815
8729,128331.40484375
16046,165191.199375
15087,190963.625625
2874,179471.15296875
7415,203829.96359375
13893,180706.10140625
12611,145229.358828125
7779,242390.24171875
8221,188814.638203125
7790,151948.62921875
12728,375557.9434375
3372,179369.8034375
12845,188769.90828125
13107,273752.67421875
2475,253020.72578125
5820,162198.830546875
14505,114306.625234375
382,162032.37296875
1339,155943.41390625
4940,200732.9058203125
1481,67164.184453125
9025,311693.950625
14636,162363.05265625
10668,128887.1046875
2025,212005.1609375
2910,174975.97203125
5836,186013.07375
3444,134262.39890625
11165,218148.6028125
16000,201204.38859375
5281,400857.0503125
15350,288260.809609375
7321,211932.205390625
2863,197227.38875
3563,179611.26796875
5094,212080.35796875
1027,237160.492578125
7953,270066.914921875
1788,217923.31875
11061,175105.8025
1839,273627.52171875
7766,203749.51375
2250,229295.5178125
14701,143143.786875
13149,257910.63625
14040,194647.9846875
13370,259109.721875
9312,427696.43296875
10493,149338.801796875
11985,205057.199375
2698,212320.4308984375
4659,177068.91203125
3002,153856.07
4795,225240.03265625
3986,130942.592578125
1753,449878.59125
6681,189708.158828125
14801,207296.0003125
14252,272741.20734375
5017,142719.223359375
12267,270263.058671875
10681,168354.865234375
10800,172205.181015625
13910,155220.450859375
355,221989.89
12255,162576.829921875
10435,209353.73234375
13840,308124.2559375
7656,395714.87546875
1659,183210.68359375
2333,157193.212265625
4580,285048.753046875
12699,68942.224140625
9974,137748.208828125
14083,273645.028671875
15347,396317.46671875
1473,238990.144921875
4984,244059.5396875
9203,181071.385
5806,174723.41453125
5590,178844.882734375
4509,240114.270625
763,218045.226796875
3067,341550.69625
1143,284176.70296875
15403,199452.649765625
10793,245941.350625
4849,67222.3158984375
10717,188562.9778125
5430,178782.280703125
5874,378763.52984375
11286,197130.01125
4407,125454.20609375
11998,208331.341171875
1131,235209.8915625
11920,235301.413359375
12404,325550.776796875
6552,183666.863125
8459,181950.796953125
4704,231860.85796875
13883,186949.07296875
13830,165245.969453125
13273,233526.155625
11323,150082.158984375
13257,116749.71875
15846,155606.350390625
9132,306861.28828125
2909,65248.7977734375
15927,181489.005859375
16500,276775.15578125
15974,162930.09625
1278,175799.774609375
2893,194973.377578125
16128,178253.4934375
12794,189678.800078125
1341,360668.099140625
9219,248958.9521875
2982,180776.474375
3113,156461.081953125
14358,183039.495546875
295,180466.97328125
732,232912.85078125
14926,167413.01375
9155,464198.52921875
2045,176735.069140625
3879,270153.78765625
5361,334682.802578125
9750,434672.94
1711,203939.03171875
13269,136972.74484375
7020,178192.60609375
832,166899.433671875
4009,203932.66234375
5184,218564.558359375
13844,182985.2690625
12471,276380.965625
1294,207060.8821875
6058,230890.335390625
15614,124559.812578125
7214,263048.07515625
9841,225809.346953125
4639,219851.00015625
5018,213890.85921875
1139,187974.81046875
2896,109888.809140625
7987,183202.15
13272,241306.409140625
13454,177357.20625
14287,155325.936796875
414,256793.95875
1524,105927.088359375
5818,136542.945546875
973,170475.429609375
2888,264241.62359375
6269,353437.41328125
7343,149527.467734375
14834,166582.12734375
10672,285967.746015625
2595,174843.908515625
12843,181692.506015625
8973,110931.607890625
13539,394434.2790625
12351,122626.519765625
12322,180999.589921875
13659,472112.70625
14758,149600.41984375
14157,200016.489375
9874,113223.251796875
11513,147128.5696875
5034,185099.661640625
6779,288026.128203125
8009,316635.4675
891,289408.75625
6663,211634.9709375
11506,236334.045390625
4740,260394.10609375
9254,305920.1240625
2609,206813.4584375
13601,130323.605703125
3862,197578.20671875
16490,187511.44890625
8819,210578.191640625
6836,179366.76265625
16232,163860.040625
15988,142479.6619140625
6009,190368.295
15339,183209.356015625
2953,124916.97453125
8340,173021.139609375
8723,203359.00859375
6760,272267.781328125
7960,139955.810390625
13358,367711.0303125
2009,69773.3547265625
9977,198329.43640625
12445,327104.667890625
11130,262995.20390625
9205,343366.5490625
9078,226448.305
8317,162000.84640625
13108,284145.5
15196,204664.93296875
12406,144477.241640625
5946,123466.298046875
5538,259383.13578125
16264,237030.0821875
3752,208038.948828125
13995,178959.440625
181,259550.794375
13304,197411.980859375
4262,222344.3825
11552,204257.17453125
817,419558.06890625
1198,200304.4765625
16535,68023.34625
450,184460.37578125
13207,179539.1578125
1551,200629.31796875
250,210414.76703125
11528,182263.438203125
16350,183063.607578125
4573,141680.883515625
7990,387875.009375
2372,206205.69328125
193,231964.14203125
8713,211907.983125
7617,308872.039921875
1215,144082.49390625
3107,207106.860859375
8756,109462.032578125
15942,145342.1753125
7540,291616.42984375
14629,141829.573515625
8109,221671.32515625
10816,432374.95109375
10205,364480.25890625
4462,195892.44953125
9908,173989.5621875
11376,204836.55953125
16108,181445.5578515625
13832,147758.5346875
3744,219548.45015625
15265,147797.273046875
5422,381164.15796875
2941,198831.39875
15866,155372.800625
15172,327118.925390625
15904,222488.26484375
5679,229871.24640625
5825,295779.39703125
3958,326377.0409375
8591,274602.62484375
1475,299300.555703125
2397,238447.990703125
12419,232992.454609375
7533,113507.538359375
10339,206846.55625
8760,163377.72890625
13040,122875.5478125
5620,177128.91296875
4840,160886.51328125
10464,166514.668984375
7543,189883.4103125
1320,85991.3719921875
2272,155624.432109375
6550,124946.22890625
4518,294714.51796875
2340,224874.449921875
1484,190073.19609375
1233,176901.652421875
12897,280954.287734375
15344,201658.98375
7061,209338.49796875
13807,252661.57828125
487,178044.508671875
12297,175239.78921875
13452,192159.74984375
5624,181672.32984375
4483,117742.202109375
265,159744.0421875
503,190349.117578125
8919,298989.10796875
3102,121051.576796875
5190,369552.603125
7699,198036.496171875
15080,226091.3546875
2439,271393.084375
4387,231268.4558984375
7427,143148.240703125
16056,190141.5771875
14546,343980.89765625
12353,182405.898359375
6991,419190.950625
18,239082.4934375
459,269806.8903125
433,236964.91265625
12001,357341.613359375
4428,117476.12171875
2650,150449.794375
5652,147695.5515625
9455,481219.5546875
469,283937.49953125
14997,183900.07921875
624,142380.479921875
798,240473.406484375
12317,115951.54609375
9011,200713.7346875
2923,427339.8703125
7130,167481.789921875
1616,133439.77953125
134,235405.78546875
7463,314943.53171875
15732,343120.630859375
3275,242640.94546875
6621,196173.144765625
10570,196777.30453125
6105,161736.860078125
6858,212764.28421875
1929,251007.7
14583,122813.445
354,204402.53671875
6378,151136.62359375
13192,73316.0199609375
3602,431911.08390625
9148,289811.72203125
5459,226058.9576953125
12800,238380.16890625
11077,224875.212265625
7301,383557.9203125
10775,331145.71609375
15009,139955.1128125
8770,272713.575078125
9996,242010.06921875
6810,181033.38734375
11364,238995.8468359375
7252,126859.66734375
5910,225954.913515625
13187,399965.465
14678,188673.806484375
426,188010.82625
4099,212202.355
13496,353359.6040625
8005,195379.907109375
9467,268461.363984375
6732,160933.821328125
11617,161981.476484375
5439,206708.47359375
14195,143147.09015625
10131,262490.427421875
12788,167969.393203125
13988,428292.9359375
12153,260064.851015625
6270,279725.52078125
10988,154643.043828125
8,338005.03609375
146,265777.01296875
3764,443276.47109375
5118,406181.04203125
11023,206113.333828125
2951,169881.68625
10101,155619.89609375
4729,196117.4765625
8148,182215.077890625
15305,424520.52421875
8325,174203.08515625
1935,393343.94
2839,151953.4415625
1845,163420.902734375
2842,202060.14796875
14019,185319.328359375
11188,259563.824921875
15199,138119.982890625
12563,153569.35625
5231,239196.7484375
7555,193960.065078125
10436,195030.69171875
14610,411645.53421875
5912,215377.64046875
12443,226759.063359375
15918,81608.98609375
11051,324815.034375
2714,261261.277578125
10766,282167.0075
15508,178782.610234375
12118,285179.478671875
9160,153062.4978125
12019,180563.85453125
12062,267868.6865625
9176,282341.699140625
6135,329965.6796875
6563,151752.85546875
5962,130514.389375
5783,337533.368125
2580,164908.1762109375
802,251958.445625
956,313340.075390625
8690,198439.01546875
1228,186697.08453125
15046,280545.837734375
5603,272863.60234375
5199,140690.72
3842,170908.000546875
7671,370536.89109375
5214,115265.944609375
4381,443618.526796875
4620,202932.9875
6289,298969.337421875
2692,344398.77421875
9671,366949.32015625
10115,171531.681796875
3164,295192.3071875
10277,162837.587890625
2836,171834.7803125
10486,126745.298671875
13313,277988.783203125
928,216183.59046875
12266,233990.156640625
16085,166761.868125
2260,170897.46953125
751,502783.78921875
5943,340856.748125
10141,133917.64171875
337,170887.631171875
12212,185647.240625
1910,214309.24609375
13403,301968.614375
3061,192683.67875
2733,142815.986328125
14115,185134.101328125
2446,236571.70828125
2183,244194.483125
1926,238879.195625
6044,333388.40875
6783,195852.86
11437,173861.1359375
10625,290026.4996875
11817,231102.74890625
10545,308138.68578125
3133,179477.49984375
2690,200074.698046875
12705,198909.2534375
4707,180985.4115625
8509,414570.29140625
8065,136433.856953125
14342,171094.3584375
7809,88064.5762890625
9403,165053.605703125
1874,145503.44890625
14313,151856.908984375
16466,189755.956875
10740,184064.786953125
336,243599.342734375
14024,182957.599296875
11170,301429.239921875
4606,195890.505390625
12470,265937.11796875
11636,198487.74640625
11761,218329.59265625
4609,178404.0259375
2330,264407.04734375
14557,305618.44234375
1409,191381.24046875
11189,123148.925390625
9899,133244.99484375
5032,144361.794765625
13387,242088.264375
7565,155713.376015625
3409,186757.31765625
2898,210041.75953125
6632,189575.03609375
2029,203689.9625
13254,104054.169375
1663,175443.398515625
16706,465500.2840625
1723,124265.687890625
10023,194261.76984375
11903,158031.6028125
12450,189727.24296875
15580,109670.259140625
11011,135449.756015625
16756,128261.940546875
13366,301161.621484375
10440,139600.81671875
13961,134206.988125
3015,191006.1509375
5648,222462.26640625
11547,253302.5971875
12886,129085.3596875
9198,134107.0915625
12434,266033.7280859375
10605,223891.531796875
11593,134654.656875
866,108719.912265625
14734,104983.746953125
5038,242576.3721875
5702,296082.543984375
4937,332393.426875
11820,217629.31046875
106,166329.415625
7736,203656.902421875
591,149116.218984375
11462,176682.804296875
15858,358783.2615625
15205,284162.651328125
7607,212493.03734375
3457,160369.652421875
9129,157464.934375
4161,174024.16234375
13565,136834.543984375
13575,122551.532109375
7522,278302.79453125
1419,248908.664921875
13109,245480.20171875
11539,197167.3765625
15627,126345.100859375
16080,232230.57765625
8818,158685.61046875
15655,278214.00078125
1649,68445.90296875
7741,186139.252109375
15168,224463.579921875
12810,367696.977109375
16689,186710.48453125
9976,162009.06375
907,177233.3896875
13986,305251.091015625
2710,296626.63640625
12889,177676.071640625
3214,128388.87046875
10022,370544.10984375
15217,192382.500078125
15719,176584.091484375
4515,150018.315234375
16716,130584.055625
14523,222438.39234375
9989,426854.96484375
13618,85239.411640625
1158,169836.21015625
15397,346353.0928125
11680,172052.930703125
11329,241537.3415625
7431,267903.36015625
4539,184894.241015625
8543,154772.000859375
13784,240805.168359375
1073,299876.397578125
5334,201045.01171875
14316,254295.022421875
8350,204886.6765625
2838,114986.838515625
15543,158181.05671875
11933,317511.994375
2932,259209.1828125
5859,158270.79109375
8102,154258.699375
14265,148066.97875
11906,344844.18828125
11418,199616.47078125
15990,197729.127421875
14498,225792.766875
2076,75012.48953125
14742,164698.6625
14578,140839.8825
16733,133704.36046875
10126,202017.94265625
8331,387279.86359375
12233,180057.043203125
2695,289357.10953125
11610,290390.948046875
6902,129480.874765625
4109,166213.28
13330,180876.97953125
3320,169306.7421875
9,132462.217109375
16231,146338.3315625
13771,141483.645390625
1778,189086.299375
11730,195874.644296875
3543,226951.4359375
423,287526.303203125
6957,157655.117421875
12076,233920.03015625
4974,199340.220625
5546,224798.281875
4064,174207.0259375
7924,237960.51953125
6776,166054.17328125
7410,159856.88125
8956,185227.32078125
4709,179516.1625
11148,121711.704765625
14788,139434.633046875
12876,135805.0896875
1596,225400.172890625
16214,402029.1140625
8752,151396.415078125
12644,190263.566875
4198,86928.425625
15592,162429.287421875
10685,188651.349609375
14466,295816.4771875
16434,221176.009921875
14341,283436.875234375
12708,148930.260234375
13262,422832.17109375
11318,205062.66875
2033,198183.281328125
15857,268476.0328125
16554,304080.702265625
10771,254443.184296875
15708,163408.68265625
11637,146858.60609375
2870,198558.89875
7582,211013.53703125
9739,286632.729453125
9342,315755.744375
6338,217999.324921875
13046,158328.59765625
12579,127464.775390625
6342,434057.765859375
7160,149880.210625
1324,209399.46421875
12991,183680.937265625
13756,139422.81046875
6019,171001.005
10078,244296.35546875
2343,155855.2603125
16275,258331.154609375
5696,436127.379375
1,238125.2075
2248,211259.301484375
15628,145772.082578125
682,183114.775625
14884,199996.30578125
11031,300106.772421875
4001,202155.50921875
8533,128107.982265625
15147,183784.03078125
12747,144781.80484375
13168,201671.7640625
12829,211598.1540625
2675,269344.3125
882,135596.407734375
14577,196611.62953125
7264,164352.906640625
13799,223699.07109375
2219,333226.428515625
15208,387583.884921875
9178,176555.168671875
9876,227174.522734375
14506,159060.62203125
1695,167648.1275
6661,146398.003515625
12200,196758.510546875
7963,213474.133359375
3209,189378.976640625
8164,282781.655078125
7584,283265.59046875
7873,271102.643984375
11212,275874.663046875
13736,195540.640546875
626,218691.2977734375
6284,260586.6928125
13728,163711.94640625
7099,316528.206875
1618,301876.485859375
7201,177445.618125
5902,163435.8659375
15739,285033.88609375
9546,107207.72421875
9505,180696.27109375
7818,324885.80171875
15324,278043.3671875
7289,164722.3053125
4548,266085.45890625
13058,150335.32953125
13623,167093.805703125
2668,172922.4596875
2799,174028.21765625
3867,314140.088203125
8658,126350.302109375
9543,207131.77390625
987,386771.3584375
6209,181904.463984375
7939,153405.1884375
16478,339337.53671875
4258,154385.041171875
12738,242156.981328125
11027,119804.436796875
1741,166667.36375
16198,181852.07703125
15975,268433.45671875
9224,142734.1209375
16792,122209.35390625
11729,205686.1728125
13121,233068.980703125
16528,168334.1778125
15677,311617.7384375
15433,265457.7875
4,219927.094921875
12408,160567.086953125
8441,183679.34453125
1624,216971.5265625
16449,156579.590859375
6872,218415.4140625
12271,180436.7321875
